id,taxyr,businessname1,businessname2,ein,votingmembersgoverningbodycnt,votingmembersindependentcnt,totalemployeecnt,totalvolunteerscnt,activityormissiondesc,typeoforganizationcorpind,typeoforganizationtrustind,typeoforganizationassocind,typeoforganizationotherind,otherorganizationdsc,formationyr,legaldomicilestatecd,legaldomicilecountrycd
201513499349300241,2014,Gamma Phi Beta Sorority Inc - Beta Rho Chapter,,742451305,8,0,0,200,Sorority social club.,t,f,f,f,,1954,CO,
201113059349301606,2010,Telluride Wine Festival,,742537191,3,2,0,,To educate the public as to all aspects of the wine industry. To educate the public as to all aspects of the wine industry.,f,f,f,f,,2000,,
201523179349305402,2014,SOZO INTERNATIONAL INC,,200166014,10,9,6,100,PARTNER WITH AT-RISK FAMILIES TO CREATE A SUSTAINABLE FUTURE AND TRANSFORMED LIVES.,t,f,f,f,,2003,CO,
201131089349300323,2009,Pueblo StepUp,,841234295,13,11,0,32,"To positively impact the health, well-being, wellness, and access to healthcare for Pueblo's undeserved.",t,f,f,f,,2006,CO,
201410389349300931,2012,THE ASPEN COUNTRY DAY SCHOOL INC,,237033239,21,21,60,25,EDUCATION OF ROARING FORK VALLEY YOUTH.,t,f,f,f,,1969,CO,
201321349349302057,2011,COLORADO BUSINESS WOMEN INC,,846027374,225,0,0,,"TO ACHIEVE EQUITY FOR ALL WOMEN IN THE WORKPLACE THROUGH ADVOCACY, EDUCATION, INFORMATION, AND TO PROMOTE ECONOMIC SELF-SUFFICIENCY FOR COLORADO'S WORKING WOMEN",t,f,f,f,,,,
201703049349301310,2016,COMMUNITY RESOURCE CENTER INC,,840838406,8,8,17,100,"COMMUNITY RESOURCE CENTER PROVIDES STRATEGIES, TOOLS, AND OPPORTUNITIES TO NONPROFIT ORGANIZATIONS AND COMMUNITIES ACROSS COLORADO.",t,f,f,f,,1981,CO,
201300079349301015,2011,THEATRE ASPEN,,742319032,20,20,79,200,PROFESSIONAL THEATRE,t,f,f,f,,1983,CO,
201532399349300243,2014,SAVE OUR YOUTH INC,,841295393,14,14,44,506,ASSIST IN REACHING YOUTH IN THE URBAN NEIGHBORHOODS OF DENVER WHO ARE CAUGHT IN THE ESCALATION OF VIOLENCE AND GANG ACTIVITY TO ASSIST THEM IN BECOMING PRODUCTIVE CITIZENS.,t,f,f,f,,1995,CO,
201420659349301022,2012,NATIONAL ECOLOGICAL OBSERVATORY NETWORK INC,,204510571,16,16,209,0,"PROVIDING INFRASTRUCTURE ENABLING RESEARCH, DISCOVERY, & EDUCATION ABOUT ECOLOGICAL CHANGE.",t,f,f,f,,2005,DC,
201320709349300427,2011,ROCKY MOUNTAIN ARTS ASSOCIATION,,742275546,11,11,8,300,BUILDING COMMUNITY THROUGH MUSIC,t,f,f,f,,1982,CO,
201302119349301010,2012,TELLASIA MINISTRIES INC,,621718896,7,7,3,1,"TellAsia Ministries transforms lives in needy areas of the world. We train and equip local believers to bring Christs love to their own communities through evangelism, church planting, discipleship, and leadership training. We also promote a brighter future through humanitarian projects.",t,f,f,f,,2004,TN,
201810469349302146,2016,Kids on Bikes Inc,,202820211,10,10,15,0,"Kids on Bikes mission is to inspire and empower kids to lead healthy,active and happy lives through biking.",t,f,f,f,,2007,CO,
201103199349302110,2010,SOZO INTERNATIONAL INC,,200166014,6,6,3,100,COORDINATE & IMPLEMENT TRANSFORMATIONAL DEVELOPMENT OF DISADVANTAGED COMMUNITIES.,f,f,f,f,,,,
201830679349300713,2016,NORTH METRO COMMUNITY SERVICES,,840534757,13,13,757,19,TO SUPPORT ADAMS COUNTY CITIZENS WITH DEVELOPMENTAL DISABILITIES AND THEIR FAMILIES BY COORDINATING AND PROVIDING SERVICES THAT ASSIST CONSUMERS IN ACHIEVING THEIR GOALS.,t,f,f,f,,1965,CO,
201303179349304455,2012,BOOTSTRAPS INC,,840800861,17,17,1,50,Provide scholarships and student loans,t,f,f,f,,1945,CO,
201741949349301614,2015,National Little Britches Rodeo Assocation,,840622356,16,16,8,80,"AWARD COLLEGE SCHOLARSHIPS TO WINNERS IN ANNUAL FINALS RODEO IN PUEBLO, PROMOTE RODEOS, OPEN FRANCHISES & SERVE MEMBERS.",t,f,f,f,,1960,CO,
201721299349301367,2016,Lyons Valley Preschool,,465091008,4,4,7,,Montessori style child care,t,f,f,f,,2014,CO,
201613009349301001,2015,The Buddy Program Inc,,742594693,21,21,23,360,THE BUDDY PROGRAM EMPOWERS YOUTH THROUGH MENTORING EXPERIENCES IN ORDER TO ACHIEVE THEIR FULL POTENTIAL.,t,f,f,f,,1989,CO,
201733059349301663,2016,Church of the Most High,,050549622,2,2,0,,Provide Ministy to the people of Colorado Springs,f,f,f,f,,2016,CO,
201303199349309860,2012,Colorado Drug Investigators Association,co RMHIDTA,010642365,8,0,0,,"To provide training for members in aspects of drug law enforcement, and to foster cooperation and information sharing among law enforcement, private industry and the public.",f,f,f,f,,,,
201301649349300725,2012,WOW CHILDRENS MUSEUM WORLD OF WOND,,841421537,9,9,23,232,"WOW! CHILDRENS MUSEUM IS DEDICATED TO PROVIDING EDUCATIONAL AND INTERACTIVE EXHIBITS, ACTIVITIES AND PROGRAMS FOR ALL CHILDREN - BRINGING FAMILIES TOGETHER IN A CREATIVE ENVIRONMENT THAT SPARKS IMAGINATION, INSPIRES LEARNING THROUGH PLAY, AND SUPPORTS SCHOOL READINESS.",t,f,f,f,,1997,CO,
201633149349301138,2014,NATURAL CAPITALISM SOLUTIONS INC,,141901877,6,6,7,30,"NATURAL CAPITALISM SOLUTIONS' MISSION IS TO EDUCATE SENIOR DECISION-MAKERS IN BUSINESS, GOVERNMENT AND CIVIL SOCIETY ABOUT THE PRINCIPLES OF SUSTAINABILITY. NATURAL CAPITALISM IS REGENERATIVE OF HUMAN AND NATURAL CAPITAL WHILE INCREASING PROSPERITY AND QUALITY OF LIFE. IN PARTNERSHIP WITH LEADING THINKERS AND GROUPS, NATURAL CAPITALISM SOLUTIONS CREATES INNOVATIVE, PRACTICAL TOOLS AND IMPLEMENTATION STRATEGIES FOR COMPANIES, COMMUNITIES AND COUNTRIES.",t,f,f,f,,2004,CO,
201731369349300918,2016,Thornton Junior Football League,,742552293,4,4,0,13,To provide a structured environment where children may learn and play football in a positive environment focused on meeting the individual players needs and goals.,f,f,t,f,,1983,CO,
201122279349301227,2010,INTERNATIONAL FOUNDATION OF HOPE LOIS HYBARGER,,911959600,3,2,3,0,"TO PROVIDE OPPORTUNITIES FOR ECONOMIC, EDUCATIONAL, AND COMMUNITY DEVELOPMENT IN AFGHANISTAN.",f,f,f,f,,,,
201743199349302359,2016,Hope Online Learning Academy Co-op,,201858456,4,4,125,5,HOPE ONLINE LEARNING ACADEMY CO-OP IS A PUBLIC CHARTER SCHOOL THAT PROVIDES COLORADO STUDENTS WITH A COMPREHENSIVE AND QUALITY K-12 EDUCATION.,t,f,f,f,,2004,CO,
201522519349300552,2014,ULTIMATE PEACE INC,,272840618,13,0,0,0,"TO BUILD BRIDGES OF FRIENDSHIP, UNDERSTANDING AND FUN FOR YOUTH FROM DIFFERENT SOCIAL AND CULTURAL BACKGROUNDS AROUND THE WORLD.",t,f,f,f,,2010,MA,
201710099349300216,2015,TWOCOR Projects,,721566504,5,5,58,85,Provides vocational & counseling services to male and female youths who have had legal & mental health concerns.,t,f,f,f,,2002,CO,
201701329349306460,2015,OUTDOOR LAB FOUNDATION,,200293537,14,14,5,100,"TO INCREASE COMMUNITY AND BUSINESS INVOLVEMENT IN SUPPORT OF THE JEFFERSON COUNTY PUBLIC SCHOOLS, OUTDOOR EDUCATION LABORATORY SCHOOLS.",t,f,f,f,,2003,CO,
201102229349301550,2010,Young Men's Christian Association of Pueblo Colorado,,840404925,20,20,312,100,"To provide programs that promote strong families, healthy lifestyles, youth leadership, international understanding, and community service to people of both sexes and all ages, all incomes, abilities, religions and races. To provide programs that promote strong families, healthy lifestyles, youth leadership, international understanding, and community service to people of both sexes and all ages, all incomes, abilities, religions and races.",t,f,f,f,,1916,CO,
201511709349300416,2014,THE CHILDREN'S OUTREACH,,841435943,5,2,6,,"CHILDREN'S OUTREACH IS ORGANIZED AND OPERATED EXCLUSIVELY FOR THE BENEFIT OF, TO PERFORM THE FUNCTIONS OF AND CARRYOUT THE PURPOSES OF SHILOH HOME, INC. A COLORADO NOT-FOR-PROFIT CORPORATION.",t,f,f,f,,1998,CO,
201613029349301076,2015,GRAND VALLEY CATHOLIC OUTREACH INC,,200064007,15,15,18,525,"TO PROCLAIM THE DIGNITY AND WORTH OF EACH PERSON AND RESPOND TO HUMAN NEEDS, WHILE STRIVING TO SHOW THE COMPASSION OF CHRIST. PROVIDING FOOD, CLOTHING, AND SHELTER TO THE CHRONICALLY NEEDY POPULATION OF THE AREA AS WELL AS TO TRANSIENTS IN NEED OF SPECIAL SHORT-TERM ASSISTANCE.",t,f,f,f,,2003,CO,
201142559349300114,2010,ROTARY INTERNATIONAL ASPEN ROTARY CLUB,,521881591,10,10,0,100,COMMUNITY AND INTERNATIONAL SERVICE.,t,f,f,f,,1905,CO,
201543179349306129,2014,Rocky Mountain Health Care Services,,840765729,12,12,281,23,"Improve lives, optimize wellness & promote independence for elderly & adults with brain injuries.",t,f,f,f,,1978,CO,
201312789349300001,2012,Park County Senior Coalition,,840921051,6,6,24,20,The Park County Senior Coalition PCSC provides services and assistance to the elderly in Park County Colorado,t,f,f,f,,1977,CO,
201700399349301315,2015,ECUMENICAL PROJECT FOR INTERNATIONAL COOPERATION INC,,132931242,9,5,4,786,"PROMOTE SUSTAINABLE AGRICULTURE, HEALTH, HUMAN RIGHTS AND PEACE IN MEXICO, CENTRAL AMERICA AND SOUTH AMERICA",t,f,f,f,,1977,CO,
201113199349302086,2010,USA CYCLING INC,,841284437,15,15,51,120,"USA CYCLING IS THE NATIONAL GOVERNING BODY FOR CYCLING, MAKING IT RESPONSIBLE FOR THE CONDUCT AND ADMINISTRATION OF CYCLING IN THE USA. THE MISSION OF USA CYCLING IS FOR U.S. RIDERS TO ACHIEVE SUSTAINED SUCCESS IN INTERNATIONAL CYCLING COMPETITION AND TO GROW COMPETITIVE CYCLING IN AMERICA.",t,f,f,f,,1994,CO,
201330509349300018,2011,VAIL MOUNTAIN SCHOOL,,840533775,16,15,126,282,"PREPARE STUDENTS INTELLECTUALLY, EMOTIONALLY, AND ETHICALLY TO THRIVE IN A COLLEGIATE SETTING.",t,f,f,f,,1962,CO,
201101329349303915,2010,CATTLEMEN'S DAYS INC CO TREASURER,,721576181,44,5,0,0,"CATTLEMEN'S DAYS CELEBRATION IS USED TO PROMOTE COMMUNITY ACTIVITES WITHIN GUNNISON COUNTY INCLUDING: A RODEO, PARADE, DANCES AND BREAT CANCER AWARENESS AND FUNDING BREAT CANCER SUPPORT PROGRAMS.",t,f,f,f,,1960,CO,
201303189349306250,2012,STARLIGHT CHILDREN'S FOUNDATION - COLORADO,,841300360,12,12,6,499,HELPING SERIOUSLY ILL CHILDREN AND THEIR FAMILIES.,t,f,f,f,,1995,CO,
201702009349300320,2016,OPEN MEDIA FOUNDATION,,061727461,9,9,21,110,"OPEN MEDIA FOUNDATION (OMF) IS AN INNOVATIVE MEDIA AND TECHNOLOGY NONPROFIT ORGANIZATION DEDICATED TO PUTTING THE POWER OF THE MEDIA IN THE HANDS OF THE PEOPLE, ENABLING EVERYONE TO ENGAGE IN THEIR COMMUNITY AND BRING ABOUT THE CHANGE THEY WISH TO SEE IN THE WORLD.WE EMPOWER NONPROFITS, GOVERNMENTS, AND INDIVIDUALS TO SHIFT THE MEDIA CONVERSATION (AND THUS SOCIAL AWARENESS) FROM THE CORPORATE INTERESTS OF OUR COMMERCIAL MEDIA SYSTEM TOWARDS THE HUMAN INTERESTS OF AN OPEN, DIVERSE, ENGAGED PUBLIC. TO ACCOMPLISH OUR MISSION, WE BEGIN WITH PROVIDING AFFORDABLE, HIGH-END MEDIA AND TECHNOLOGY SERVICES. WE FOLLOW UP BY OFFERING TRAINING AND TOOLS THAT ENABLE EVERYONE TO REPRESENT THEIR OWN VOICE IN THE MEDIA CONVERSATION.",t,f,f,f,,2004,CO,
201732439349301123,2016,YOUTH CHALLENGE INC,,841141978,3,3,5,30,"EVANGELIZE, DISCIPLE, AND PROMOTE TEENS FOR JESUS",t,f,f,f,,1990,CO,
201723129349301452,2016,KADET KREW,,841595315,9,9,0,30,PROVIDE SUPPORT TO AIR ACADEMY HIGH SCHOOL BAND PROGRAMS,t,f,f,f,,2001,CO,
201131369349304448,2009,COLORADO BALLET,,846038137,59,59,242,180,PERFORM AND TEACH CLASSICAL BALLET,t,f,f,f,,1961,CO,
201323169349300597,2012,Colorado Vincentian Volunteers,,841286894,13,11,5,60,Colorado Vincentian Volunteers (CVV) offers an opportunity for young people (ages 21-30) to give a year of their life in service to those who are poor. CVV connects these young adults with agencies that serve those who are living in the margins of society.,t,f,f,f,,1995,CO,
201703039349301330,2016,United States Fencing Foundation,,742424634,7,5,0,0,To help promote and develop the sport of amateur fencing in the United States by providing support to the United States Fencing Association.,t,f,f,f,,1986,CO,
201310369349300206,2011,FAMILY TREE INC,,840730973,15,15,207,2644,"FAMILY TREE, INC HELPS PEOPLE OVERCOME CHILD ABUSE, DOMESTIC VIOLENCE AND HOMELESSNESS",t,f,f,f,,1976,CO,
201603489349301000,2015,NATIONAL COUNCIL FOR STATE AUTHORIZ,,474382124,21,21,0,,NATIONAL COUNCIL FOR STATE AUTHORIZATION RECIPROCITY AGREEMENTS (NC- SARA) IS COMMITTED TO SUPPORTING THE ESTABLISHMENT OF AN EFFECTIVE AND EFFICIENT STATE-LEVEL RECIPROCITY PROCESS THAT WILL ALLOW STUDENTS ACROSS THE COUNTRY TO ENJOY INCREASED ACCESS TO HIGHER EDUCTION OPPORTUNITIES AND WILL REFLECT THE CORE AIMS OF EFFICIENTLY ENSURING QUALITY PROGRAMS AND CONSUMER PROTECTION IN A RAPIDLY CHANGING EDUCATION LANDSCAPE.,t,f,f,f,,2015,CO,
201232289349304073,2010,VAIL VALLEY FOUNDATION,,742215035,40,39,155,1400,ENHANCING THE QUALITY OF LIFE IN VAIL VALLEY,t,f,f,f,,1983,CO,
201102109349301010,2010,NATIONAL ASSOCIATION OF COUNSEL FOR CHILDREN,,840743810,16,16,6,4,"MEMBERSHIP-BASED SERVICES, LEGAL SPECIALIZATION FOR ATTORNEYS AND JUDGES, PROFESSIONAL TRAINING THROUGH THE ORGANIZATION'S NATIONAL CONFERENCE, AND QUARTERLY AND ANNUAL PUBLICATIONS.",t,f,f,f,,1977,CO,
201210629349302011,2010,COLORADO JUDICIAL INSTITUTE,,742119505,38,38,3,48,SEE ATTACHED,t,f,f,f,,1979,CO,
201141789349300814,2010,NEW CARING & SHARING,,200873516,11,0,0,,"THE NEW CARING & SHARING IS A NOT-FOR-PROFIT CORPORATION PROVIDING CLOTHING AND BASIC HOUSEHOLD NEEDS FOR FAMILIES. FOOD AND SHELTER ARE ALSO PROVIDED TO INDIGENT FAMILIES REGARDLESS OF AGE, RACE, COLOR, RELIGION, NATIONAL ORIGIN, POLITICAL BELIEFS, GENDER, SEXUAL ORIENTATION, SOCIO-ECONOMIC, OR CULTURAL BACKGROUND. THE ORGANIZATION REFERS CLIENTS TO OTHER BENEVOLENT ORGANIZATIONS WHEN OTHER NEEDS BECOME APPARENT.",t,f,f,f,,,CO,
201541959349300819,2014,TEN THOUSAND VILLAGES-DENVER,,841214145,7,7,5,0,WORLD WIDE RELIEF ORGANIZATION.,t,f,f,f,,1991,CO,
201701929349300340,2015,DOMUS PACIS FAMILY RESPITE INC,,260676451,6,5,5,200,"The organization provides week long respites for families going thru their cancer journey in the High Country of Summit County,Colorado.",t,f,f,f,,2008,CO,
201713199349304311,2016,Lacrosse Outreach Foundation,co Edward W Baruch President,841254485,3,0,1,80,"TO PROMOTE OPPORTUNITIES FOR YOUNG MEN AND WOMEN TO PARTICIPATE IN THE SPORT OF LACROSSE IN A MEANINGFUL AND ENRICHING WAY THROUGHOUT JEFFERSON COUNTY, COLORADO.",t,f,f,f,,1994,CO,
201143089349300824,2010,UNITED STATES AMATEUR BOXING INC,,841604168,12,12,15,100,THE CORPORATION IS THE NATIONAL GOVERNING BODY FOR AMATEUR BOXING AND IS RESPONSIBLE FOR THE PROMOTION AND DEVELOPMENT OF AMATEUR BOXING IN THE UNITED STATES.,t,f,f,f,,2001,CO,
201602919349300945,2015,Park County Senior Coalition Inc,,840921051,4,4,8,20,The Park County Senior Coalition PCSC provides services and assistance to the elderly in Park County Colorado,t,f,f,f,,1977,CO,
201721359349303567,2016,FRATERNAL ORDER OF EAGLES No184,,840206909,5,0,14,,TO PROVIDE HELP TO THE REGION THROUGH FUND RAISING ACTIVITIES AND MUTUAL NEEDS TO STRENGTHEN THE COMMUNITY.,f,f,t,f,,,CO,
201621319349300327,2015,PHILLIPS COUNTY HEALTHCARE FOUNDATI,,841273537,5,3,1,8,FUNDS FOR EAST PHILLIPS COUNTY MEMORIAL HOSPITAL,t,f,f,f,,2004,CO,
201710189349301031,2015,ADAPTIVE SPORTS CENTER OF CRESTED,BUTTE INC,841063447,14,14,55,252,ENHANCING THE QUALITY OF LIFE OF PEOPLE WITH DISABILITIES THROUGH OUTDOOR ADVENTURE ACTIVITIES.,t,f,f,f,,1995,CO,
201710469349302951,2015,COMMUNICATION SERVICE FOR THE DEAF INC,,460332149,8,7,1070,120,ASSIST THE DEAF COMMUNITY BY PROVIDING VARIOUS COMMUNICATION SERVICES.,t,f,f,f,,1924,SD,
201101939349300205,2010,BOYS CLUB OF GREELEY FOUNDATION,,841009628,6,6,0,6,PROVIDE FUNDING FOR THE BOYS AND GIRLS CLUB OF WELD COUNTY,t,f,f,f,,1985,CO,
201712269349302771,2015,WILD BEAR CENTER FOR NATURE,DISCOVERY,841352764,7,7,20,147,"WILD BEAR MOUNTAIN ECOLOGY CENTER IS BOULDER COUNTY'S NON-PROFIT NATURE CENTER CONNECTNG ALL AGES TO ECOSYSTEMS OF THE MOUNTAIN REGION. WE HAVE BEEN THE INSPIRATION THAT HAS ENCOURAGED TENS OF THOUSANDS OF PEOPLE TO CREATIVELY AND LONGINGLY ENGAGE WITH THE NATURAL WORLD THROUGH EDUCATIONAL NATURE EXPERIENCES SINCE 1995. WE ARE KEY PARTNERS IN THE PRESERVATION OF MUD LAKE OPEN SPACE, AND IN 2000 WE ORGANIZED THE COMMUNITY TO MAKE IT INTO ONE OF THE HEALTHIEST WETLAND HABITATS IN BOULDER COUNTY.",t,f,f,f,,1997,CO,
201730529349300238,2015,PARKVIEW HEALTH SYSTEM INC,,840935138,10,8,3303,150,"TO OPERATE EXCLUSIVELY FOR THE BENEFIT OF PARKVIEW MEDICAL CENTER, INC. AND TO SUPPORT OTHER NON-PROFIT HEALTH CARE PROVIDERS ORGANIZED FOR CHARITABLE PURPOSE.",t,f,f,f,,1984,CO,
201610139349301361,2014,BethHaven Incorporated,,840829849,10,10,18,6,BethHaven is designed to provide a supervised family type residence for adults with severe and persistent mental illness.,t,f,f,f,,1980,CO,
201602229349300740,2015,KESHET INC,,481278664,20,20,22,40,"WORKING FOR THE FULL EQUALITY AND INCLUSION OF LESBIAN, GAY, BISEXUAL, AND TRANSGENDER JEWS IN JEWISH LIFE",t,f,f,f,,2002,MA,
201710329349300971,2015,ASPEN PREP ACADEMY,,200896938,9,9,127,400,TO GROW THE HEARTS AND MINDS OF CHILDREN THROUGH A NATIONAL LEARNING MODEL.,t,f,f,f,,2004,CO,
201521009349300432,2014,CLUB 20,,840577512,15,15,6,80,TO PROMOTE AND PROTECT THE WESTERN SLOPE OF COLORADO,t,f,f,f,,1953,CO,
201733199349304708,2016,MINTURN FITNESS CENTER,C/O TOWN OF MINTURN,464631426,6,6,15,0,"TO FUND, CONSTRUCT, MAINTAIN, AND PARTICIPATE IN THE MANAGEMENT OF A FITNESS CENTER FOR THE BENEFIT OF THE RESIDENTS OF THE TOWN OF MINTURN, THE VAIL VALLEY AND A TRAINING CENTER FOR THE SKI AND SNOWBOARD CLUB VAIL (A COLORADO NONPROFIT CORPORATION).",t,f,f,f,,2013,CO,
201622289349303547,2015,ROCKY MOUNTAIN BIRD OBSERVATORY,,841079882,14,14,160,283,"CONSERVE BIRDS AND THEIR HABITATS THROUGH SCIENCE, EDUCATION, AND LAND STEWARDSHIP PROGRAMS.",t,f,f,f,,1988,CO,
201303199349309475,2012,HOME BUILDING EDUCATIONAL FOUNDATIN,,742294571,11,11,0,12,TO ASSIST THE LOCAL HIGH SCHOOL VOCATIONAL IN BUILDING A HOUSE EACH YEAR AND SELLING IT TO A PRIVATE INDIVIDUAL,t,f,f,f,,,CO,
201800459349300240,2016,TIMBERLINE MINISTRIES INC,,841308567,6,6,13,,RELIGIOUS EDUCATION PROGRAMS,t,f,f,f,,1995,CO,
201142149349300539,2010,REAL LIFE MINISTRIES,,200964369,6,3,2,,MARRIAGE SEMINARS AND COUNSELING TO PROMOTE HEALTHY AND SUCCESSFUL MARRIAGES. MARRIAGE SEMINARS AND COUNSELING TO PROMOTE HEALTHY AND SUCCESSFUL MARRIAGES.,t,f,f,f,,2004,CO,
201711639349300101,2016,Sustainable Settings,,841610236,5,5,3,7,Preservation and revitalization agiculturally and out of the hands of commercial developers,t,f,f,f,,2002,CO,
201603199349309110,2015,VETERANS OF FOREIGN WARS-POST 101,,840619556,10,20,0,0,"SEE PART III, LINE 1.",t,f,f,f,,1920,CO,
201730069349300558,2015,GREELEY EDUCATION ASSOCIATION,,840965687,28,28,0,,SUPPORT PUBLIC EDUCATION,t,f,f,f,,1970,CO,
201632989349301423,2015,REACH Pikes Peak,,840933888,10,10,14,76,"REACH Pikes Peak's mission is to increase the capacity of low-income families and individuals to be self-sufficient. REACH also expresses a vision to be a leader and an advocate for the low-income community, building relationships and offering comprehensive services and programs to reduce the effects of poverty throughout the Pikes Peak region.",t,f,f,f,,1984,CO,
201323179349302927,2012,AFRICAID INC,,841549841,15,15,2,134,AFRICAID IS A NONPROFIT ORGANIZATION THAT SUPPORTS GIRLS' EDUCATION IN AFRICA IN ORDER TO PROVIDE YOUNG WOMEN WITH THE OPPORTUNITY TO TRANSFORM THEIR LIVES AND THE FUTURES OF THEIR COMMUNITIES.,t,f,f,f,,2000,CO,
201700199349301120,2015,CAPROCK ACADEMY,,205442493,4,4,135,500,"HELP ALL STUDENTS ACHIEVE THEIR HIGHEST ACADEMIC AND CHARACTER POTENTIAL USING PROVEN, ACCELERATED ACADEMIC PROGRAMS WHILE PROVIDING A SAFE ENVIRONMENT.",t,f,f,f,,2006,CO,
201611419349300321,2015,Thornton Junior Football League,,742552293,13,13,0,300,To provide a structured environment where children may learn and play football in a positive environment focused on meeting the individual players needs and goals.,f,f,t,f,,1983,CO,
201121249349301127,2010,SOUTHERN COLORADO TRAINING CENTER,,263137605,1,0,0,4,"The purpose of SCTC is to address and provide for the growing need of career and job training in major industries, including but not limited to the petrochemical and energy disciplines.",t,f,f,f,,2009,CO,
201732009349300838,2016,Joint Development Associates,International,841286934,8,7,5,7,Catalyst to individuals & communities to raise capacity to sustain & promote development.,t,f,f,f,,1994,CO,
201121929349300142,2009,STEPPING STONES CHILDREN'S CENTER,,742431066,7,7,39,,"TO PROVIDE A NURTURING, SAFE, AND ENGAGING ENVIRONMENT FOR CHILDREN THAT PROMOTES CREATIVITY, SELF-ESTEEM, AND POSITIVE RELATIONSHIPS WITH PEERS, TEACHERS, AND CAREGIVERS.",t,f,f,f,,1986,CO,
201130129349300483,2009,Plan de Salud Del Valle Inc,,840613540,9,9,501,8,COMMUNITY HEALTH SERVICES,t,f,f,f,,1971,CO,
201710389349301546,2015,USA SWIMMING INC,COLORADO SWIMMING,311012799,25,25,2,0,"COLORADO SWIMMING IS DEDICATED TO COMPETITIVE EXCELLENCE IN THE SPORT OF SWIMMING. WE LEAD. WE WE LEAD. WE GOVERN. WE SUPPORT. WE EDUCATE. WE HAVE FUN. COLORADO SWIMMING GOVERNS AND ADMINISTERS USA SWIMMING IN THE STATE OF COLORADO. WE SANCTION COMPETITIONS, REGISTER SWIMMERS (6,600 +), COACHES, CLUBS AND VOLUNTEERS, TRAIN OFFICIALS, RUN EDUCATIONAL PROGRAMS, AND MUCH MORE. WE ARE A NON-PROFIT ORGANIZATION GOVERNED BY A VOLUNTEER BOARD OF DIRECTORS.",t,f,f,f,,1983,CO,
201701079349300815,2015,GOOD SHEPHERD OF COLORADO 1,,742676369,5,4,0,0,TO ENHANCE THE LIVES OF PEOPLE WITH INTELLECTUAL AND DEVELOPMENTAL DISABILITIES THROUGH SERVICES THAT SHARE THE GOOD NEWS OF JESUS CHRIST.,t,f,f,f,,1993,CO,
201511149349300311,2013,CROWN COLLEGE,,410693968,18,17,619,18,"TO PROVIDE A CHRISTIAN-BASED EDUCATION WITHOUT REGARD TO RACE, GENDER, AGE, HANDICAP OR ETHNICITY.",t,f,f,f,,1916,MN,
